Dia,Hora,Latitud Central,Longitud Central,Tipo de Via,Congestion
Thursday,16:10,-12.107477849999999,-76.989698,Avenida Del Pinar,unknown
Thursday,16:10,-12.08600895,-76.98958285,Javier Prado Este,low
Thursday,16:10,-12.086324699999999,-76.99203875,Avenida Javier Prado Este,low
Thursday,16:10,-12.09282825,-76.9952004,Avenida San Borja Norte,low
Thursday,16:10,-12.147173200000001,-77.0088704,Avenida Los Castillos,unknown
Thursday,16:10,-12.148198050000001,-77.0091291,Avenida Los Castillos,unknown
Thursday,16:10,-12.0966562,-76.9842797,Avenida San Borja Norte,low
Thursday,16:10,-12.134998,-77.00972060000001,Avenida La Merced,low
Thursday,16:10,-12.134506649999999,-76.9972826,Avenida Santiago de Surco,low
Thursday,16:10,-12.13575335,-77.0066569,Avenida Mariscal Ramón Castilla,low
Thursday,16:10,-12.119251049999999,-76.98874885000001,Avenida Caminos del Inca,low
Thursday,16:10,-12.1093517,-76.98858075000001,Avenida de la Floresta,low
Thursday,16:10,-12.1102218,-76.9885203,Avenida de la Floresta,low
Thursday,16:10,-12.1347595,-77.0009737,Avenida Los Vicus,unknown
Thursday,16:10,-12.1347668,-77.00089665,Avenida Los Vicus,unknown
Thursday,16:10,-12.117441750000001,-77.00578490000001,Ciclovía Principal,low
Thursday,16:10,-12.16074295,-77.0253554,Circuito de Playas,low
Thursday,16:10,-12.1595193,-77.0250667,Circuito de Playas,low
Thursday,16:10,-12.161749749999998,-77.0250053,Avenida Malecón Miguel Grau,low
Thursday,16:10,-12.12324955,-76.9913388,Avenida Pedro Venturo,low
Thursday,16:10,-12.13541315,-77.00162639999999,Avenida Los Vicus,low
Thursday,16:10,-12.107237399999999,-76.98968529999999,Avenida Del Pinar,unknown
Thursday,16:10,-12.10673295,-76.98971915,Avenida Del Pinar,unknown
Thursday,16:10,-12.1347668,-77.00089665,Avenida Los Vicus,unknown
Thursday,16:10,-12.133845,-77.00036564999999,Avenida Los Vicus,unknown
Thursday,16:10,-12.0928076,-76.99555565,Avenida San Borja Norte,low
Thursday,16:10,-12.12740375,-77.000654,Avenida Aviación,low
Thursday,16:10,-12.1068041,-76.99775315,Avenida Joaquín de la Madrid,low
Thursday,16:10,-12.0859475,-76.98961055000001,Avenida Javier Prado Este,unknown
Thursday,16:10,-12.11072285,-76.9845124,Avenida Primavera,low
Thursday,16:10,-12.110771849999999,-76.98458124999999,Avenida Velasco Astete,low
Thursday,16:10,-12.110810950000001,-76.9845071,Avenida Primavera,moderate
Thursday,16:10,-12.1113033,-76.98455175,Avenida Velasco Astete,low
Thursday,16:10,-12.102667499999999,-76.99422335,Avenida San Luis,low
Thursday,16:10,-12.11388915,-76.99469335,Avenida Intihuatana,low
Thursday,16:10,-12.13608735,-77.00605125,Avenida Mariscal Ramón Castilla,low
Thursday,16:10,-12.14979915,-77.01002120000001,Avenida Los Castillos,unknown
Thursday,16:10,-12.15043475,-77.01030935,Avenida Los Castillos,unknown
Thursday,16:10,-12.134774,-76.99707935,Avenida Santiago de Surco,low
Thursday,16:10,-12.1349719,-76.99751485,Avenida Ayacucho,low
Thursday,16:10,-12.09643605,-76.9850127,Avenida San Borja Norte,low
Thursday,16:10,-12.11064475,-76.98444219999999,Avenida Velasco Astete,low
Thursday,16:10,-12.1106385,-76.98326445000001,Avenida Primavera,low
Thursday,16:10,-12.11075645,-76.9837105,Avenida Primavera,low
Thursday,16:10,-12.11076195,-76.98443825,Avenida Velasco Astete,low
Thursday,16:10,-12.12504405,-77.00355045,Avenida de Tomás Marsano,low
Thursday,16:10,-12.13476075,-76.9969313,Avenida Ayacucho,low
Thursday,16:10,-12.135073850000001,-76.99685585,Avenida Santiago de Surco,low
Thursday,16:10,-12.1079935,-76.98527525,Avenida Esmeralda,low
Thursday,16:10,-12.110576850000001,-76.98452040000001,Avenida Primavera,low
Thursday,16:10,-12.11051585,-76.98444715,Avenida Velasco Astete,low
Thursday,16:10,-12.1001737,-76.97972955,Avenida Panamericana Sur,low
Thursday,16:10,-12.11358255,-76.99453745,Avenida Intihuatana,unknown
Thursday,16:10,-12.149876249999998,-77.0075828,Avenida Jorge Chávez,low
Thursday,16:10,-12.1102218,-76.9885203,Avenida de la Floresta,low
Thursday,16:10,-12.11068225,-76.9885349,Avenida de la Floresta,unknown
Thursday,16:10,-12.10579095,-76.99004145,Avenida Del Pinar,low
Thursday,16:10,-12.11046575,-76.98452835,Avenida Primavera,low
Thursday,16:10,-12.1100317,-76.98447975,Avenida Velasco Astete,low
Thursday,16:10,-12.11065495,-76.9845906,Avenida Velasco Astete,low
Thursday,16:10,-12.1106607,-76.98571620000001,Avenida Primavera,low
Thursday,16:10,-12.13463125,-76.99687019999999,Avenida Santiago de Surco,low
Thursday,16:10,-12.1345031,-76.99657135,Avenida Ayacucho,low
Thursday,16:10,-12.0860399,-76.99016195,Avenida Javier Prado Este,unknown
Thursday,16:10,-12.110809849999999,-76.98868150000001,Avenida Primavera,unknown
Thursday,16:10,-12.11078255,-76.98898650000001,Avenida Primavera,low
Thursday,16:10,-12.11052675,-76.9846016,Avenida Velasco Astete,low
Thursday,16:11,-12.110503300000001,-76.9850948,Avenida Primavera,low
Thursday,16:11,-12.1501475,-77.00714414999999,Avenida Jorge Chávez,low
Thursday,16:11,-12.08675455,-76.97343995,Avenida Manuel Olguin,low
Thursday,16:11,-12.147173200000001,-77.0088704,Avenida Los Castillos,unknown
Thursday,16:11,-12.1346445,-76.99701825,Avenida Ayacucho,low
Thursday,16:11,-12.1339425,-76.99739464999999,Avenida Santiago de Surco,low
Thursday,16:11,-12.1166494,-77.00638670000001,Avenida Principal,low
Thursday,16:11,-12.147231900000001,-77.0114011,Avenida Jorge Chávez,low
Thursday,16:11,-12.15043475,-77.01030935,Avenida Los Castillos,unknown
Thursday,16:11,-12.1510505,-77.0105851,Avenida Los Castillos,unknown
Thursday,16:11,-12.101195350000001,-76.97958915,Avenida Panamericana Sur,low
Thursday,16:11,-12.101469600000001,-76.98128645,Jirón Hermano Lobo,low
Thursday,16:11,-12.11310145,-76.9942988,Avenida Intihuatana,unknown
Thursday,16:11,-12.13362245,-77.01423675000001,Avenida Mariscal Ramón Castilla,low
Thursday,16:11,-12.101261749999999,-76.98051355,Avenida Buena Vista,low
Thursday,16:11,-12.11090765,-76.9892544,Avenida Primavera,low
Thursday,16:11,-12.1242304,-77.00410455,Avenida de Tomás Marsano,low
Thursday,16:11,-12.120204000000001,-76.9882562,Avenida Caminos del Inca,low
Thursday,16:11,-12.136717950000001,-76.99566355,Avenida Santiago de Surco,low
Thursday,16:11,-12.1357848,-76.99635205,Avenida Santiago de Surco,low
Thursday,16:11,-12.13644175,-77.00539649999999,Avenida Mariscal Ramón Castilla,low
Thursday,16:11,-12.1281283,-77.00097199999999,Avenida Aviación,low
Thursday,16:11,-12.1279888,-77.00072614999999,Avenida Aviación,unknown
Thursday,16:11,-12.101383049999999,-76.99443959999999,Avenida San Luis,low
Thursday,16:11,-12.112147400000001,-76.98450215,Avenida Velasco Astete,low
Thursday,16:11,-12.13556365,-76.9982215,Avenida Ayacucho,low
Thursday,16:11,-12.098464700000001,-76.97649025,Avenida El Derby,moderate
Thursday,16:11,-12.0861176,-76.9907293,Avenida Javier Prado Este,unknown
Thursday,16:11,-12.12903705,-77.0094023,Avenida La Merced,low
Thursday,16:11,-12.1338831,-76.99597655,Avenida Ayacucho,low
Thursday,16:11,-12.0836686,-76.9702854,Monitor Huáscar,low
Thursday,16:11,-12.1264493,-77.0026565,Avenida de Tomás Marsano,unknown
Thursday,16:11,-12.087351850000001,-76.9754534,Acceso Sur Jockey Plaza,unknown
Thursday,16:11,-12.087242100000001,-76.97347755000001,Avenida Manuel Olguin,low
Thursday,16:11,-12.1263834,-77.00261405,Avenida El Sauce,unknown
Thursday,16:11,-12.12633685,-77.0027319,Avenida de Tomás Marsano,low
Thursday,16:11,-12.10795205,-76.98472045,Avenida Esmeralda,low
Thursday,16:11,-12.108789,-76.9847349,Avenida Velasco Astete,low
Thursday,16:11,-12.12766865,-77.0004457,Avenida Aviación,low
Thursday,16:11,-12.083575799999998,-76.96991715,Monitor Huáscar,low
Thursday,16:11,-12.08540085,-76.96874460000001,Los Jades,low
Thursday,16:11,-12.10877465,-76.9845755,Avenida Velasco Astete,low
Thursday,16:11,-12.1239484,-76.9906299,Avenida Pedro Venturo,low
Thursday,16:11,-12.1463541,-77.01249525,Avenida Jorge Chávez,low
Thursday,16:11,-12.1107575,-76.98939634999999,Avenida Del Pinar,unknown
Thursday,16:11,-12.1108292,-76.98951405,Avenida Primavera,low
Thursday,16:11,-12.126225699999999,-77.00246935,Avenida El Sauce,unknown
Thursday,16:11,-12.150439599999999,-77.00667715,Avenida Jorge Chávez,low
Thursday,16:11,-12.10785225,-76.9846486,Avenida Velasco Astete,low
Thursday,16:11,-12.107906849999999,-76.98414355,Avenida Esmeralda,low
Thursday,16:11,-12.128341200000001,-77.00115495,Óvalo Los Cabitos,low
Thursday,16:11,-12.151619799999999,-77.01082155,Avenida Los Castillos,unknown
Thursday,16:11,-12.1510505,-77.0105851,Avenida Los Castillos,unknown
Thursday,16:11,-12.11268575,-76.99409975,Avenida Intihuatana,unknown
Thursday,16:11,-12.110290800000001,-76.98943395,Avenida Del Pinar,unknown
Thursday,16:11,-12.1023394,-76.98037249999999,Avenida Buena Vista,low
Thursday,16:11,-12.11058465,-76.9862139,Avenida Primavera,low
Thursday,16:11,-12.15277425,-77.0250247,Ciclovía Costa Verde,low
Thursday,16:11,-12.1362153,-77.0024162,Avenida Los Vicus,low
Thursday,16:11,-12.136636,-77.00501695,Avenida Mariscal Ramón Castilla,low
Thursday,16:11,-12.1370617,-77.00536555,Avenida Paseo la Castellana,unknown
Thursday,16:11,-12.1277938,-77.00164425,Avenida de Tomás Marsano,low
Thursday,16:11,-12.107763649999999,-76.9847326,Avenida Esmeralda,unknown
Thursday,16:11,-12.107593099999999,-76.98466629999999,Avenida Velasco Astete,low
Thursday,16:11,-12.08833335,-76.97357105,Avenida Manuel Olguin,low
Thursday,16:11,-12.110676250000001,-76.9825338,Avenida Primavera,low
Thursday,16:11,-12.11085225,-76.98980815,Avenida Primavera,low
Thursday,16:11,-12.11249015,-76.993999,Avenida Intihuatana,unknown
Thursday,16:11,-12.1255278,-77.00199455,Avenida El Sauce,unknown
Thursday,16:11,-12.08626335,-76.9918838,Avenida Javier Prado Este,low
Thursday,16:11,-12.15080545,-77.00612415,Avenida Jorge Chávez,low
Thursday,16:12,-12.112940850000001,-76.98444585,Avenida Velasco Astete,low
Thursday,16:12,-12.1109034,-76.9898535,Avenida Angamos Este,unknown
Thursday,16:12,-12.111170099999999,-76.9931149,Avenida Angamos Este,low
Thursday,16:12,-12.10786345,-76.98480445,Avenida Velasco Astete,low
Thursday,16:12,-12.107802750000001,-76.985287,Avenida Esmeralda,low
Thursday,16:12,-12.11579945,-77.00679654999999,Avenida Principal,low
Thursday,16:12,-12.120659400000001,-76.9879933,Avenida Caminos del Inca,low
Thursday,16:12,-12.120790150000001,-76.9882796,Avenida Higuereta,low
Thursday,16:12,-12.13362695,-77.01512665,Avenida Mariscal Ramón Castilla,low
Thursday,16:12,-12.11030735,-76.9896818,Avenida Del Pinar,low
Thursday,16:12,-12.124135899999999,-76.99040905000001,Avenida Pedro Venturo,low
Thursday,16:12,-12.124172,-76.99048745,Avenida Higuereta,low
Thursday,16:12,-12.136814999999999,-77.00465055000001,Avenida Mariscal Ramón Castilla,low
Thursday,16:12,-12.120686899999999,-76.9879186,Avenida Higuereta,low
Thursday,16:12,-12.12114995,-76.98760089999999,Avenida Caminos del Inca,low
Thursday,16:12,-12.11211205,-76.99369395,Avenida Caminos del Inca,unknown
Thursday,16:12,-12.124053100000001,-76.990312,Avenida Higuereta,low
Thursday,16:12,-12.1236695,-77.00458355,Avenida de Tomás Marsano,low
Thursday,16:12,-12.123806250000001,-77.0044436,Avenida de Tomás Marsano,unknown
Thursday,16:12,-12.12459845,-76.99068205,Avenida Higuereta,low
Thursday,16:12,-12.151619799999999,-77.01082155,Avenida Los Castillos,unknown
Thursday,16:12,-12.1069089,-76.98471685,Avenida Velasco Astete,low
Thursday,16:12,-12.1359532,-76.9985768,Avenida Ayacucho,low
Thursday,16:12,-12.110886,-76.99024255,Avenida Primavera,low
Thursday,16:12,-12.08339835,-76.96958035,Monitor Huáscar,low
Thursday,16:12,-12.12060465,-76.98791944999999,Avenida Caminos del Inca,low
Thursday,16:12,-12.1365007,-76.99585884999999,Avenida Santiago de Surco,low
Thursday,16:12,-12.1323606,-76.99953339999999,Avenida Los Vicus,unknown
Thursday,16:12,-12.1029682,-76.9898115,Avenida de la Floresta,low
Thursday,16:12,-12.136703149999999,-77.0027668,Avenida Los Vicus,low
Thursday,16:12,-12.0829437,-76.96915905,Avenida Javier Prado Este,low
Thursday,16:12,-12.12697145,-77.0001692,Avenida Aviación,low
Thursday,16:12,-12.13650695,-76.99878484999999,Avenida Ayacucho,low
Thursday,16:12,-12.165605,-77.0277333,Circuito de Playas,low
Thursday,16:12,-12.120577149999999,-76.98799414999999,Avenida Higuereta,low
Thursday,16:12,-12.12015655,-76.98817414999999,Avenida Caminos del Inca,low
Thursday,16:12,-12.1239259,-76.99032030000001,Avenida Pedro Venturo,unknown
Thursday,16:12,-12.1233736,-76.99000585,Avenida Higuereta,low
Thursday,16:12,-12.123555750000001,-77.00456475,Avenida de Tomás Marsano,unknown
Thursday,16:12,-12.13317605,-76.99548275,Avenida Ayacucho,low
Thursday,16:12,-12.133163450000001,-76.99798584999999,Avenida Santiago de Surco,moderate
Thursday,16:12,-12.123626600000001,-76.99070625,Avenida Pedro Venturo,low
Thursday,16:12,-12.124008700000001,-76.99041735,Avenida Higuereta,low
Thursday,16:12,-12.108995499999999,-76.9895378,Avenida Del Pinar,unknown
Thursday,16:12,-12.13707945,-77.00410345,Avenida Mariscal Ramón Castilla,low
Thursday,16:12,-12.12156865,-76.98900615,Avenida Higuereta,low
Thursday,16:12,-12.107834650000001,-76.98311385,Avenida Esmeralda,low
Thursday,16:12,-12.163228199999999,-77.02502715,Avenida Malecón Miguel Grau,low
Thursday,16:12,-12.161749749999998,-77.0250053,Avenida Malecón Miguel Grau,low
Thursday,16:12,-12.1025396,-76.97983305,Avenida Panamericana Sur,low
Thursday,16:12,-12.10334125,-76.97929665,Avenida Panamericana Sur,moderate
Thursday,16:12,-12.1233974,-77.00467195,Avenida de Tomás Marsano,low
Thursday,16:12,-12.110952300000001,-76.9911648,Avenida Primavera,low
Thursday,16:12,-12.110509,-76.98135945,Avenida Primavera,low
Thursday,16:12,-12.11060225,-76.9820856,Ciclovía Primavera,unknown
Thursday,16:12,-12.11062525,-76.98178505000001,Avenida Primavera,low
Thursday,16:12,-12.11060225,-76.9820856,Ciclovía Primavera,unknown
Thursday,16:12,-12.13363995,-77.01589475,Avenida Mariscal Ramón Castilla,low
Thursday,16:12,-12.0983609,-76.97568394999999,Avenida El Derby,low
Thursday,16:12,-12.099261949999999,-76.97608844999999,Avenida La República,low
Thursday,16:12,-12.1233694,-77.00473825,Avenida de Tomás Marsano,unknown
Thursday,16:12,-12.122754650000001,-77.0051973,Avenida de Tomás Marsano,low
Thursday,16:12,-12.1371614,-76.99539734999999,Avenida Santiago de Surco,low
Thursday,16:12,-12.1233694,-77.00473825,Avenida de Tomás Marsano,unknown
Thursday,16:12,-12.1227126,-77.00513475,Avenida de Tomás Marsano,low
Thursday,16:12,-12.1151081,-77.00690925,Avenida Principal,low
Thursday,16:12,-12.1107735,-76.98964325,Avenida Del Pinar,unknown
Thursday,16:12,-12.1324388,-76.99850555,Avenida Santiago de Surco,low
Thursday,16:12,-12.1329636,-76.9982232,Avenida Santiago de Surco,low
Thursday,16:12,-12.113784500000001,-76.9843816,Avenida Velasco Astete,low
Thursday,16:12,-12.1378689,-77.00578429999999,Avenida Paseo la Castellana,unknown
Thursday,16:13,-12.16647425,-77.03054575,Regatas,low
Thursday,16:13,-12.09825075,-76.97485044999999,Avenida El Derby,low
Thursday,16:13,-12.1106866,-76.9868401,Avenida Primavera,unknown
Thursday,16:13,-12.1107921,-76.98760915,Avenida Primavera,low
Thursday,16:13,-12.107835000000001,-76.98625815,Ciclovía Pentagonito,low
Thursday,16:13,-12.151202600000001,-77.0055218,Avenida Jorge Chávez,low
Thursday,16:13,-12.1256484,-76.99114415,Avenida Higuereta,low
Thursday,16:13,-12.16434145,-77.02537315000001,Avenida Malecón Miguel Grau,low
Thursday,16:13,-12.1633204,-77.02499355,Avenida Malecón Miguel Grau,low
Thursday,16:13,-12.1257646,-76.9996936,Avenida Aviación,low
Thursday,16:13,-12.13720735,-77.00306435,Avenida Los Vicus,low
Thursday,16:13,-12.1106866,-76.9868401,Avenida Primavera,unknown
Thursday,16:13,-12.11068375,-76.9876187,Avenida Primavera,low
Thursday,16:13,-12.1324334,-76.99505785,Avenida Ayacucho,low
Thursday,16:13,-12.163513049999999,-77.02412670000001,Bajada de Agua Dulce,low
Thursday,16:13,-12.163160999999999,-77.0249877,Avenida Malecón Miguel Grau,low
Thursday,16:13,-12.11004565,-76.98463855,Avenida Velasco Astete,low
Thursday,16:13,-12.10320885,-76.98026205,Avenida Buena Vista,low
Thursday,16:13,-12.10310085,-76.98094499999999,Avenida Juan Bielovucic Cavalier,low
Thursday,16:13,-12.1268531,-77.00235555,Avenida de Tomás Marsano,low
Thursday,16:13,-12.1055412,-76.98481515,Avenida Velasco Astete,low
Thursday,16:13,-12.1373596,-77.00353065,Avenida Mariscal Ramón Castilla,low
Thursday,16:13,-12.12200115,-76.98679519999999,Avenida Caminos del Inca,low
Thursday,16:13,-12.11919795,-76.9886493,Avenida Caminos del Inca,low
Thursday,16:13,-12.12478365,-77.0014002,Avenida El Sauce,unknown
Thursday,16:13,-12.11060155,-76.9814367,Avenida Primavera,low
Thursday,16:13,-12.111142749999999,-76.9815507,Avenida del Sur,unknown
Thursday,16:13,-12.12263195,-76.99175735,Avenida Pedro Venturo,low
Thursday,16:13,-12.15161745,-77.0048725,Avenida Jorge Chávez,unknown
Thursday,16:13,-12.1379633,-76.99913655,Avenida Ayacucho,low
Thursday,16:13,-12.1143355,-77.006967,Avenida Principal,low
Thursday,16:13,-12.110575950000001,-76.98106065,Avenida Primavera,low
Thursday,16:13,-12.082187099999999,-76.96819149999999,Avenida Javier Prado Este,low
Thursday,16:13,-12.137454349999999,-77.00321149999999,Avenida Los Vicus,unknown
Thursday,16:13,-12.137258549999999,-77.00347355,Avenida Mariscal Ramón Castilla,low
Thursday,16:13,-12.13364885,-77.01645815,Avenida Mariscal Ramón Castilla,low
Thursday,16:13,-12.103352099999999,-76.9801981,Avenida Juan Bielovucic Cavalier,low
Thursday,16:13,-12.103845199999999,-76.98017615,Avenida Buena Vista,moderate
Thursday,16:13,-12.1375372,-77.00317925,Avenida Mariscal Ramón Castilla,low
Thursday,16:13,-12.13796885,-77.00351094999999,Avenida Los Vicus,low
Thursday,16:13,-12.1031923,-76.9801715,Avenida Buena Vista,unknown
Thursday,16:13,-12.1037496,-76.97970755,Avenida Buena Vista,low
Thursday,16:13,-12.086383900000001,-76.99278305,Avenida Javier Prado Este,unknown
Thursday,16:13,-12.0860019,-76.99278695,Avenida Agustín de la Rosa Toro,low
Thursday,16:13,-12.12193355,-76.98909835,Avenida Higuereta,low
Thursday,16:13,-12.0900664,-76.9737257,Avenida Manuel Olguin,low
Thursday,16:13,-12.10780035,-76.98159405,Jirón Los Recuerdos,unknown
Thursday,16:13,-12.11461105,-76.98431794999999,Avenida Velasco Astete,low
Thursday,16:13,-12.14544995,-77.01357110000001,Avenida Jorge Chávez,low
Thursday,16:13,-12.137519900000001,-77.0030878,Avenida Los Vicus,low
Thursday,16:13,-12.1376574,-77.00295565,Avenida Mariscal Ramón Castilla,low
Thursday,16:13,-12.124481150000001,-77.0010054,Avenida El Sauce,unknown
Thursday,16:13,-12.137793049999999,-76.9949559,Avenida Santiago de Surco,low
Thursday,16:13,-12.137437049999999,-77.00312005,Avenida Mariscal Ramón Castilla,low
Thursday,16:13,-12.137272,-77.0029447,Avenida Los Vicus,unknown
Thursday,16:13,-12.1336564,-77.01690260000001,Avenida Mariscal Ramón Castilla,low
Thursday,16:13,-12.10763265,-76.9876428,Ciclovía Pentagonito,low
Thursday,16:13,-12.10304905,-76.98023545,Avenida Juan Bielovucic Cavalier,unknown
Thursday,16:13,-12.10232755,-76.9802712,Avenida Buena Vista,unknown
Thursday,16:13,-12.11100195,-76.9918579,Avenida Primavera,low
Thursday,16:13,-12.1105466,-76.9806406,Avenida Primavera,low
Thursday,16:13,-12.11052625,-76.98066455,Ciclovía Primavera,unknown
